Parcel_ID|Municipality|Property_Address|Use_Code|Total_Rooms|Basement|Style|Bedrooms|Grade|Stories|Full_Baths|Condition|Year_Built|Half_Baths|Fireplaces|Exterior_Finish|Heating|Basement_Garage|Roof_Type|Cooling|Living_Area
0193-E-00154-0000-00|926 MT. LEBANON|1128 SUNRISE DR|SINGLE FAMILY|6|Full Basement|RANCH|3|C+|1|2|Average|1957|1|1|Masonry & Frame|Central Heat|2|Shingle|Central Air|
0193-E-00158-0000-00|926 MT. LEBANON|1125 SUNRISE DR|SINGLE FAMILY|7|Full Basement|CAPE COD|4|C+|1|1|Average|1950|1|1|Brick|Central Heat|2|Shingle|Central Air|
0193-E-00160-0000-00|926 MT. LEBANON|1121 SUNRISE DR|SINGLE FAMILY|7|Full Basement|SPLIT LEVEL|3|C+|1|2|Average|1957|0|1|Masonry & Frame|Central Heat|2|Shingle|Central Air|
0193-E-00162-0000-00|926 MT. LEBANON|1117 SUNRISE DR|SINGLE FAMILY|7|Full Basement|CAPE COD|4|B-|1|2|Average|1962|1|1|Brick|Central Heat|1|Shingle|Central Air|
0193-E-00164-0000-00|926 MT. LEBANON|1113 SUNRISE DR|SINGLE FAMILY|7|Full Basement|CAPE COD|4|C+|1|1|Average|1953|1|1|Brick|Central Heat|2|Shingle|Central Air|
0193-E-00166-0000-00|926 MT. LEBANON|1109 SUNRISE DR|SINGLE FAMILY|8|Full Basement|CAPE COD|4|C+|1|1|Average|1961|1|1|Brick|Central Heat|1|Shingle|Central Air|
0193-E-00168-0000-00|926 MT. LEBANON|1105 SUNRISE DR|SINGLE FAMILY|7|Full Basement|SPLIT LEVEL|3|C+|1|1|Average|1957|0|1|Masonry & Frame|Central Heat|1|Shingle|Central Air|
0193-E-00172-0000-00|926 MT. LEBANON|436 KURT DR|SINGLE FAMILY|8|Full Basement|CAPE COD|4|C+|1|2|Very Good|1957|0|1|Brick|Central Heat|2|Shingle|Central Air|
0193-E-00174-0000-00|926 MT. LEBANON|1100 LINDENDALE DR|SINGLE FAMILY|7|Full Basement|RANCH|3|C+|1|2|Average|1954|0|1|Masonry & Frame|Central Heat|2|Shingle|Central Air|
0193-E-00178-0000-00|926 MT. LEBANON|1104 LINDENDALE DR|SINGLE FAMILY|6|Full Basement|SPLIT LEVEL|3|C-|1|2|Average|1954|0|1|Brick|Central Heat|1|Shingle|Central Air|
0193-E-00180-0000-00|926 MT. LEBANON|1108 LINDENDALE DR|SINGLE FAMILY|7|Full Basement|BI-LEVEL|3|C+|1|2|Average|1975|1|1|Frame|Central Heat|2|Shingle|Central Air|
0193-E-00195-0000-00|926 MT. LEBANON|1112 LINDENDALE DR|SINGLE FAMILY|5|Full Basement|RANCH|3|B-|1|2|Average|1954|1|1|Brick|Central Heat|0||Central Air|
0193-E-00210-0000-00|926 MT. LEBANON|1085 LINDENDALE DR|SINGLE FAMILY|6|Full Basement|CAPE COD|4|C+|1|2|Average|1954|1|1|Brick|Central Heat|1|Shingle||
0193-E-00212-0000-00|926 MT. LEBANON|1079 LINDENDALE DR|SINGLE FAMILY|7|Full Basement|CAPE COD|3|C+|1|1|Average|1951|1|1|Brick|Central Heat|1|Shingle||
0193-E-00214-0000-00|926 MT. LEBANON|1075 LINDENDALE DR|SINGLE FAMILY|7|Full Basement|CAPE COD|4|C+|1|2|Average|1951|0|1|Brick|Central Heat|1|Shingle|Central Air|
0193-E-00216-0000-00|926 MT. LEBANON|1071 LINDENDALE DR|SINGLE FAMILY|7|Full Basement|CAPE COD|4|C+|1|2|Average|1953|0|1|Brick|Central Heat|1|Shingle|Central Air|
0193-E-00218-0000-00|926 MT. LEBANON|1065 LINDENDALE DR|SINGLE FAMILY|9|Slab|RANCH|4|C+|1|2|Average|1955|1|1|Stone|Central Heat|0|Shingle|Central Air|
0193-E-00224-0000-00|926 MT. LEBANON|1078 LOCUST LN|SINGLE FAMILY|7|Full Basement|RANCH|3|B-|1|2|Average|1954|1|1|Brick|Central Heat|1|Shingle|Central Air|
0193-E-00228-0000-00|926 MT. LEBANON|1082 LINDENDALE DR|SINGLE FAMILY|8|Full Basement|SPLIT LEVEL|4|C+|1|2|Average|1954|1|1|Brick|Central Heat|2|Shingle|Central Air|
0193-E-00232-0000-00|926 MT. LEBANON|1082 LINDENDALE DR||||||||||||||||||
0193-E-00240-0000-00|926 MT. LEBANON|1088 LINDENDALE DR|SINGLE FAMILY|7|Full Basement|CAPE COD|3|C+|1.5|1|Average|1954|1|1|Stone|Central Heat|1|Shingle|Central Air|
0193-E-00244-0000-00|926 MT. LEBANON|437 KURT DR|SINGLE FAMILY|5|Full Basement|SPLIT LEVEL|3|C+|1|2|Average|1955|0|1|Brick|Central Heat|2|Shingle|Central Air|
0193-E-00246-0000-00|926 MT. LEBANON|433 KURT DR|SINGLE FAMILY|6|Full Basement|CAPE COD|3|C+|1|2|Fair|1957|1|1|Brick|Heat Pump|0|Shingle|Central Air|
0193-E-00248-0000-00|926 MT. LEBANON|429 KURT DR|SINGLE FAMILY|5|Full Basement|SPLIT LEVEL|2|C+|1|1|Average|1950|1|1|Masonry & Frame|Central Heat|1|Shingle|Central Air|
0193-E-00250-0000-00|926 MT. LEBANON|425 KURT DR|SINGLE FAMILY|7|Full Basement|RANCH|3|C+|1|1|Average|1956|1|1|Brick|Central Heat|0|Shingle|Central Air|
0193-E-00258-0000-00|926 MT. LEBANON|421 KURT DR|SINGLE FAMILY|8|Full Basement|SPLIT LEVEL|4|C+|1|1|Average|1956|1|1|Brick|Central Heat|2|Shingle|Central Air|
0193-E-00262-0000-00|926 MT. LEBANON|417 KURT DR|SINGLE FAMILY|7|Full Basement|CAPE COD|4|C+|1|2|Average|1950|1|1|Brick|Central Heat|0|Shingle|Central Air|
0193-E-00266-0000-00|926 MT. LEBANON|413 KURT DR|SINGLE FAMILY|6|Full Basement|SPLIT LEVEL|3|C+|1|1|Average|1954|1|2|Masonry & Frame|Central Heat|2|Shingle|Central Air|
0193-E-00270-0000-00|926 MT. LEBANON|409 KURT DR|SINGLE FAMILY|7|Full Basement|RANCH|3|C|1|2|Good|1955|1|1|Masonry & Frame|Central Heat|2|Shingle||
0193-E-00272-0000-00|926 MT. LEBANON|405 KURT DR|SINGLE FAMILY|7|Full Basement|SPLIT LEVEL|3|C+|1|2|Average|1955|0|1|Masonry & Frame|Central Heat|1|Shingle|Central Air|
0193-E-00276-0000-00|926 MT. LEBANON|401 KURT DR|SINGLE FAMILY|8|Full Basement|SPLIT LEVEL|4|C+|1|2|Good|1960|1|1|Masonry & Frame|Central Heat|0|Shingle|Central Air|
0193-E-00282-0000-00|926 MT. LEBANON|1137 LAKEMONT DR|SINGLE FAMILY|8|Full Basement|RANCH|4|B|1|2|Average|1951|1|1|Masonry & Frame|Central Heat|2|Slate|Central Air|
0193-E-00288-0000-00|926 MT. LEBANON|1133 LAKEMONT DR|SINGLE FAMILY|7|Full Basement|RANCH|3|C+|1|3|Average|1950|0|1|Brick|Central Heat|2|Shingle|Central Air|
0193-E-00290-0000-00|926 MT. LEBANON|1127 LAKEMONT DR|SINGLE FAMILY|4|Full Basement|RANCH|2|C+|1|1|Average|1950|0|1|Masonry & Frame|Central Heat|2|Slate|Central Air|
0193-E-00292-0000-00|926 MT. LEBANON|1121 LAKEMONT DR|SINGLE FAMILY|5|Full Basement|RANCH|2|C+|1|1|Average|1950|1|1|Brick|Central Heat|0|Shingle|Central Air|
0193-F-00015-0000-00|926 MT. LEBANON|1130 CEDAR BLVD|SINGLE FAMILY|7|Full Basement|COLONIAL|3|C+|2|1|Average|1935|0|1|Brick|Central Heat|1|Shingle||
0193-F-00019-0000-00|926 MT. LEBANON|1134 CEDAR BLVD|SINGLE FAMILY|7|Full Basement|COLONIAL|3|C+|2|1|Average|1933|0|1|Masonry & Frame|Central Heat|1|Shingle|Central Air|
0193-F-00023-0000-00|926 MT. LEBANON|1138 CEDAR BLVD|SINGLE FAMILY|6|Full Basement|COLONIAL|3|C+|2|1|Average|1933|0|1|Brick|Central Heat|1|Shingle|Central Air|
0193-F-00027-0000-00|926 MT. LEBANON|1131 CEDAR BLVD|SINGLE FAMILY|7|Full Basement|COLONIAL|3|C+|2|1|Average|1945|1|1|Masonry & Frame|Central Heat|1|Shingle|Central Air|
0193-F-00034-0000-00|926 MT. LEBANON|229 MAYFAIR DR|SINGLE FAMILY|7|Full Basement|CAPE COD|4|B|1|2|Average|1950|1|1|Brick|Central Heat|1||Central Air|
0193-F-00038-0000-00|926 MT. LEBANON|227 MAYFAIR DR|SINGLE FAMILY|8|Full Basement|CAPE COD|3|C+|1|2|Average|1952|1|1|Brick|Central Heat|1|Slate|Central Air|
0193-F-00040-0000-00|926 MT. LEBANON|223 MAYFAIR DR|SINGLE FAMILY|6|Full Basement|RANCH|3|C+|1|2|Average|1955|0|1|Stone|Central Heat|2||Central Air|
0193-F-00042-0000-00|926 MT. LEBANON|219 MAYFAIR DR|SINGLE FAMILY|7|Full Basement|CAPE COD|3|C+|1|1|Fair|1952|1|1|Brick|Central Heat|1|Shingle|Central Air|
0193-F-00048-0000-00|926 MT. LEBANON|207 VERNON DR|SINGLE FAMILY|7|Full Basement|CAPE COD|3|B|1.5|2|Good|1940|1|1|Stone|Central Heat|1|Slate|Central Air|
0193-F-00054-0000-00|926 MT. LEBANON|194 PARKRIDGE LN|SINGLE FAMILY|8|Full Basement|COLONIAL|4|B|2|2|Average|1950|1|1|Brick|Central Heat|1|Slate|Central Air|
0193-F-00056-0000-00|926 MT. LEBANON|198 PARKRIDGE LN|SINGLE FAMILY|6|Full Basement|COLONIAL|3|C+|2|2|Average|1950|0|1|Masonry & Frame|Central Heat|0|Slate|Central Air|
0193-F-00058-0000-00|926 MT. LEBANON|202 PARKRIDGE LN|SINGLE FAMILY|7|Full Basement|COLONIAL|3|C+|2|1|Average|1949|2|1|Brick|Central Heat|1|Slate|Central Air|
0193-F-00064-0000-00|926 MT. LEBANON|208 VERNON DR|SINGLE FAMILY|7|Full Basement|CAPE COD|3|C+|1.5|2|Average|1948|0|1|Stone|Central Heat|2|Slate|Central Air|
0193-F-00068-0000-00|926 MT. LEBANON|214 VERNON DR|SINGLE FAMILY|8|Full Basement|COLONIAL|4|B+|2|3|Good|1943|1|1|Stone|Central Heat|0|Slate|Central Air|
0193-F-00072-0000-00|926 MT. LEBANON|220 VERNON DR|SINGLE FAMILY|8|Full Basement|COLONIAL|4|B-|2|2|Good|1948|1|1|Brick|Central Heat|1||Central Air|
0193-F-00074-0000-00|926 MT. LEBANON|222 VERNON DR|SINGLE FAMILY|9|Full Basement|COLONIAL|4|B|2|2|Average|1952|1|1|Masonry & Frame|Central Heat|2|Shingle|Central Air|
0193-F-00076-0000-00|926 MT. LEBANON|224 VERNON DR|SINGLE FAMILY|8|Full Basement|COLONIAL|4|B|2|2|Good|1952|1|1|Masonry & Frame|Central Heat|1|Slate|Central Air|
0193-F-00080-0000-00|926 MT. LEBANON|220 MAYFAIR DR|SINGLE FAMILY|5|Full Basement|RANCH|2|C+|1|1|Average|1952|1|1|Brick|Central Heat|2||Central Air|
0193-F-00082-0000-00|926 MT. LEBANON|224 MAYFAIR DR|SINGLE FAMILY|8|Full Basement|RANCH|3|C+|1|1|Average|1956|1|2|Brick|Central Heat|2|Slate|Central Air|
0193-F-00086-0000-00|926 MT. LEBANON|196 VEE LYNN DR|SINGLE FAMILY|8|Full Basement|COLONIAL|4|B-|2|2|Average|1963|1|1|Masonry & Frame|Central Heat|2|Shingle|Central Air|
0193-F-00088-0000-00|926 MT. LEBANON|200 VEE LYNN DR|SINGLE FAMILY|9|Full Basement|COLONIAL|5|B|2|3|Good|1959|1|1|Brick|Central Heat|2|Shingle|Central Air|
0193-F-00090-0000-00|926 MT. LEBANON|208 VEE LYNN DR|SINGLE FAMILY|6|Full Basement|SPLIT LEVEL|3|C+|1|1|Average|1959|1|1|Masonry & Frame|Central Heat|2|Shingle|Central Air|
0193-F-00092-0000-00|926 MT. LEBANON|216 VEE LYNN DR|SINGLE FAMILY|8|Full Basement|COLONIAL|4|C+|2|1|Average|1959|1|1|Brick|Central Heat|2|Shingle|Central Air|
0193-F-00094-0000-00|926 MT. LEBANON|224 VEE LYNN DR|SINGLE FAMILY|8|Full Basement|COLONIAL|4|B|2|2|Good|1969|1|1|Masonry & Frame|Central Heat|2|Shingle|Central Air|
0193-F-00096-0000-00|926 MT. LEBANON|232 VEE LYNN DR|SINGLE FAMILY|8|Full Basement|COLONIAL|4|B|2|2|Average|1956|1|1|Masonry & Frame|Central Heat|2|Shingle||
0193-F-00098-0000-00|926 MT. LEBANON|240 VEE LYNN DR|SINGLE FAMILY|7|Full Basement|CAPE COD|3|B|1.5|2|Average|1959|1|1|Masonry & Frame|Central Heat|2|Shingle|Central Air|
0193-F-00100-0000-00|926 MT. LEBANON|248 VEE LYNN DR|SINGLE FAMILY|8|Full Basement|CAPE COD|4|C+|1|2|Average|1959|1|1|Masonry & Frame|Central Heat|2|Slate|Central Air|
0193-F-00104-0000-00|926 MT. LEBANON|265 VEE LYNN DR|SINGLE FAMILY|8|Full Basement|COLONIAL|4|B|2|2|Average|1956|1|1|Masonry & Frame|Central Heat|2|Slate|Central Air|
0193-F-00106-0000-00|926 MT. LEBANON|257 VEE LYNN DR|SINGLE FAMILY|9|Full Basement|COLONIAL|4|B|2|3|Good|1957|1|1|Brick|Central Heat|2|Slate|Central Air|
0193-F-00108-0000-00|926 MT. LEBANON|249 VEE LYNN DR|SINGLE FAMILY|8|Full Basement|COLONIAL|4|C+|2|2|Good|1955|1|1|Masonry & Frame|Central Heat|2|Slate|Central Air|
0193-F-00110-0000-00|926 MT. LEBANON|241 VEE LYNN DR|SINGLE FAMILY|8|Full Basement|COLONIAL|4|C+|2|2|Good|1960|1|1|Masonry & Frame|Central Heat|2|Shingle|Central Air|
0193-F-00112-0000-00|926 MT. LEBANON|233 VEE LYNN DR|SINGLE FAMILY|8|Full Basement|COLONIAL|4|B|2|2|Very Good|1959|1|1|Masonry & Frame|Central Heat|2|Shingle|Central Air|
0193-F-00114-0000-00|926 MT. LEBANON|225 VEE LYNN DR|SINGLE FAMILY|7|Full Basement|COLONIAL|3|C+|2|1|Average|1960|1|1|Brick|Central Heat|1|Shingle|Central Air|
0193-F-00116-0000-00|926 MT. LEBANON|217 VEE LYNN DR|SINGLE FAMILY|8|Full Basement|SPLIT LEVEL|4|C+|1|2|Average|1956|2|2|Masonry & Frame|Central Heat|2|Shingle|Central Air|
0193-F-00118-0000-00|926 MT. LEBANON|209 VEE LYNN DR|SINGLE FAMILY|8|Full Basement|SPLIT LEVEL|4|B|1|2|Very Good|1959|1|1|Brick|Central Heat|2|Shingle|Central Air|
0193-F-00120-0000-00|926 MT. LEBANON|201 VEE LYNN DR|SINGLE FAMILY|8|Full Basement|SPLIT LEVEL|4|C+|1|2|Average|1959|1|1|Masonry & Frame|Central Heat|2|Shingle|Central Air|
0193-F-00123-0000-00|926 MT. LEBANON|230 MAYFAIR DR|SINGLE FAMILY|6|Full Basement|SPLIT LEVEL|3|C+|1|2|Average|1959|0|1|Masonry & Frame|Central Heat|2|Shingle|Central Air|
0193-F-00140-0000-00|926 MT. LEBANON|SUMMER PL||||||||||||||||||
0193-F-00148-0000-00|926 MT. LEBANON|1078 CEDAR BLVD|SINGLE FAMILY|8|Full Basement|CONTEMPORARY|3|B+|1|2|Good|2006|2||Masonry & Frame|Central Heat|3|Shingle|Central Air|
0193-F-00154-0000-00|926 MT. LEBANON|1063 SUMMER PL|SINGLE FAMILY|8|Full Basement|BI-LEVEL|4|C+|1|2|Average|1954|1|1|Brick|Central Heat|2|Shingle|Central Air|
0193-F-00160-0000-00|926 MT. LEBANON|1067 SUMMER PL|SINGLE FAMILY|8|Full Basement|RANCH|4|C+|1|2|Average|1954|1|1|Brick|Central Heat|2|Shingle|Central Air|
0193-F-00170-0000-00|926 MT. LEBANON|1070 SUMMER PL|SINGLE FAMILY|8|Full Basement|RANCH|4|B-|1|3|Good|1965|0|1|Masonry & Frame|Central Heat|0|Shingle|Central Air|
0193-F-00172-0000-00|926 MT. LEBANON|CEDAR BLVD||||||||||||||||||
0193-F-00180-0000-00|926 MT. LEBANON|1072 SUMMER PL|SINGLE FAMILY|8|Part|CONVENTIONAL|4|B|2|2|Average|1911|1|1|Stucco|Central Heat|0|Shingle|Central Air|
0193-F-00190-0000-00|926 MT. LEBANON|1118 CEDAR BLVD|SINGLE FAMILY|8|Full Basement|RANCH|4|C+|1|2|Average|1955|1|1|Masonry & Frame|Central Heat|2|Shingle|Central Air|
0193-F-00192-0000-00|926 MT. LEBANON|1120 CEDAR BLVD|SINGLE FAMILY|5|Full Basement|BUNGALOW|2|C-|1|1|Average|1920|1|0|Frame|Central Heat|0|Shingle||
0193-F-00194-0000-00|926 MT. LEBANON|1124 WHITBY RD|SINGLE FAMILY|7|Full Basement|RANCH|3|C+|1|3|Average|1951|1|1|Brick|Central Heat|2|Shingle|Central Air|
0193-F-00196-0000-00|926 MT. LEBANON|1128 WHITBY RD|SINGLE FAMILY|6|Full Basement|RANCH|1|C-|1|1|Average|1951|1|1|Brick|Central Heat|1|Shingle|Central Air|
0193-F-00200-0000-00|926 MT. LEBANON|1132 WHITBY RD|SINGLE FAMILY|5|Full Basement|RANCH|2|C+|1|2|Average|1951|0|1|Brick|Central Heat|1|Shingle|Central Air|
0193-F-00206-0000-00|926 MT. LEBANON|1136 WHITBY RD|SINGLE FAMILY|7|Full Basement|CAPE COD|3|C+|1|1|Average|1950|1|1|Masonry & Frame|Central Heat|1|Shingle||
0193-F-00212-0000-00|926 MT. LEBANON|LINDENDALE DR||||||||||||||||||
0193-F-00225-0000-00|926 MT. LEBANON|1105 LINDENDALE DR|SINGLE FAMILY|8|Full Basement|RANCH|4|C+|1|2|Average|1971|0|1|Masonry & Frame|Central Heat|2|Shingle|Central Air|
0193-G-00008-0000-00|926 MT. LEBANON|273 VEE LYNN DR|SINGLE FAMILY|8|Full Basement|COLONIAL|4|B|2|2|Good|1958|0|1|Masonry & Frame|Central Heat|2|Slate|Central Air|
0193-G-00010-0000-00|926 MT. LEBANON|281 VEE LYNN DR|SINGLE FAMILY|7|Full Basement|SPLIT LEVEL|3|B-|1|2|Average|1956|0|1|Masonry & Frame|Central Heat|2|Shingle|Central Air|
0193-G-00012-0000-00|926 MT. LEBANON|288 VEE LYNN DR|SINGLE FAMILY|8|Full Basement|COLONIAL|4|B|2|2|Good|1957|1|1|Brick|Central Heat|2|Slate|Central Air|
0193-G-00016-0000-00|926 MT. LEBANON|280 VEE LYNN DR|SINGLE FAMILY|8|Full Basement|COLONIAL|3|C+|2|1|Average|1959|1|1|Masonry & Frame|Central Heat|2|Shingle|Central Air|
0193-G-00018-0000-00|926 MT. LEBANON|272 VEE LYNN DR|SINGLE FAMILY|7|Full Basement|SPLIT LEVEL|4|C+|1|3|Average|1959|0|1|Masonry & Frame|Central Heat|2|Shingle|Central Air|
0193-G-00020-0000-00|926 MT. LEBANON|264 VEE LYNN DR|SINGLE FAMILY|10|Full Basement|TUDOR|4|B|2|3|Average|1957|1|1|Masonry & Frame|Central Heat|2|Shingle|Central Air|
0193-G-00022-0000-00|926 MT. LEBANON|256 VEE LYNN DR|SINGLE FAMILY|7|Full Basement|CAPE COD|3|B|1|3|Good|1955|0|1|Masonry & Frame|Central Heat|2|Slate|Central Air|
0193-G-00026-0000-00|926 MT. LEBANON|190 PARKRIDGE LN|SINGLE FAMILY|8|Full Basement|COLONIAL|4|B|2|2|Good|1947|1|1|Masonry & Frame|Central Heat|0|Slate|Central Air|
0193-G-00028-0000-00|926 MT. LEBANON|186 PARKRIDGE LN|SINGLE FAMILY|7|Full Basement|COLONIAL|3|C+|2|2|Good|1950|1|1|Brick|Central Heat|1|Slate|Central Air|
0193-G-00030-0000-00|926 MT. LEBANON|182 PARKRIDGE LN|SINGLE FAMILY|8|Full Basement|COLONIAL|3|B|2|2|Good|1950|1|1|Brick|Central Heat|1|Slate|Central Air|
0193-G-00032-0000-00|926 MT. LEBANON|178 PARKRIDGE LN|SINGLE FAMILY|6|Full Basement|COLONIAL|3|C+|2|2|Good|1947|1|1|Masonry & Frame|Central Heat|1|Slate|Central Air|
0193-G-00034-0000-00|926 MT. LEBANON|174 PARKRIDGE LN|SINGLE FAMILY|7|Full Basement|COLONIAL|3|C+|2|1|Good|1948|1|1|Brick|Central Heat|1||Central Air|
0193-G-00036-0000-00|926 MT. LEBANON|170 PARKRIDGE LN|SINGLE FAMILY|7|Full Basement|COLONIAL|3|B|2|2|Good|1950|1|1|Masonry & Frame|Central Heat|1||Central Air|
0193-G-00039-0000-00|926 MT. LEBANON|166 PARKRIDGE LN|SINGLE FAMILY|7|Full Basement|COLONIAL|3|B|2|2|Good|1949|1|1|Brick|Central Heat|1||Central Air|
0193-G-00042-0000-00|926 MT. LEBANON|162 PARKRIDGE LN|SINGLE FAMILY|6|Slab|RANCH|2|C+|1|1|Average|1951|1|1|Brick|Central Heat|0|Slate|Central Air|
0193-G-00076-0000-00|926 MT. LEBANON|99 PARKRIDGE LN|SINGLE FAMILY|8|Full Basement|OLD STYLE|4|B+|2|2|Good|1940|1|1|Brick|Central Heat|0|Slate|Central Air|
0193-G-00082-0000-00|926 MT. LEBANON|109 PARKRIDGE LN|SINGLE FAMILY|9|Full Basement|COLONIAL|5|B+|2|3|Good|1947|1|1|Masonry & Frame|Central Heat|0||Central Air|
0193-G-00104-0000-00|926 MT. LEBANON|3 PARKRIDGE LN|SINGLE FAMILY|8|Full Basement|OLD STYLE|4|B+|2|3|Good|1936|1|1|Stone|Central Heat|0|Slate|Central Air|
0193-G-00108-0000-00|926 MT. LEBANON|4 PARKRIDGE LN|SINGLE FAMILY|7|Full Basement|COLONIAL|4|B+|2|3|Good|1936|0|1|Brick|Central Heat|0|Slate|Central Air|
0193-G-00110-0000-00|926 MT. LEBANON|5 PARKRIDGE LN|SINGLE FAMILY|8|Full Basement|OLD STYLE|4|A-|2|3|Good|1939|1|1|Brick|Central Heat|0|Slate|Central Air|
0193-G-00112-0000-00|926 MT. LEBANON|6 PARKRIDGE LN|SINGLE FAMILY|8|Full Basement|COLONIAL|4|B|2|3|Good|1936|1|1|Brick|Central Heat|0|Slate|Central Air|
0193-G-00114-0000-00|926 MT. LEBANON|7 PARKRIDGE LN|SINGLE FAMILY|7|Full Basement|OLD STYLE|3|B+|2|3|Good|1936|1|2|Brick|Central Heat|0|Shingle|Central Air|
0193-G-00116-0000-00|926 MT. LEBANON|119 PARKRIDGE LN|SINGLE FAMILY|8|Full Basement|OLD STYLE|4|B+|2|2|Good|1935|1|1|Stone|Central Heat|2|Slate|Central Air|
0193-G-00118-0000-00|926 MT. LEBANON|115 PARKRIDGE LN|SINGLE FAMILY|10|Full Basement|COLONIAL|5|A|2|3|Excellent|1935|1|2|Brick|Central Heat|0|Slate|Central Air|
0193-G-00120-0000-00|926 MT. LEBANON|111 PARKRIDGE LN|SINGLE FAMILY|8|Full Basement|COLONIAL|4|B+|2|2|Good|1943|0|1|Brick|Central Heat|2|Slate|Central Air|
0193-G-00124-0000-00|926 MT. LEBANON|PARKRIDGE LN||||||||||||||||||
0193-G-00130-0000-00|926 MT. LEBANON|PARKRIDGE LN||||||||||||||||||
0193-G-00134-0000-00|926 MT. LEBANON|PARKRIDGE LN||||||||||||||||||
0193-G-00140-0000-00|926 MT. LEBANON|PARKRIDGE LN||||||||||||||||||
0193-G-00144-0000-00|926 MT. LEBANON|PARKRIDGE LN||||||||||||||||||
0193-G-00148-0000-00|926 MT. LEBANON|PARKRIDGE LN||||||||||||||||||
0193-G-00174-0000-00|926 MT. LEBANON|198 VERNON DR|SINGLE FAMILY|8|Full Basement|COLONIAL|4|B|2|2|Good|1950|1|1|Masonry & Frame|Central Heat|2|Slate||
0193-G-00176-0000-00|926 MT. LEBANON|192 VERNON DR|SINGLE FAMILY|7|Full Basement|COLONIAL|4|C+|2|1|Average|1947|1|1|Brick|Central Heat|0|Slate|Central Air|
0193-G-00178-0000-00|926 MT. LEBANON|188 VERNON DR|SINGLE FAMILY|8|Full Basement|OLD STYLE|4|B+|2|3|Good|1942|1|1|Stone|Central Heat|0|Slate|Central Air|
0193-G-00180-0000-00|926 MT. LEBANON|182 VERNON DR|SINGLE FAMILY|6|Full Basement|COLONIAL|3|C+|2|2|Good|1942|1|1|Stone|Central Heat|2|Slate|Central Air|
0193-G-00182-0000-00|926 MT. LEBANON|176 VERNON DR|SINGLE FAMILY|7|Full Basement|OLD STYLE|3|B|2|2|Excellent|1940|0|1|Stone|Central Heat|2|Slate|Central Air|
0193-G-00184-0000-00|926 MT. LEBANON|172 VERNON DR|SINGLE FAMILY|7|Full Basement|CAPE COD|3|B|1.5|2|Good|1941|1|1|Brick|Central Heat|2||Central Air|
0193-G-00186-0000-00|926 MT. LEBANON|168 VERNON DR|SINGLE FAMILY|8|Full Basement|COLONIAL|4|B+|2|2|Good|1941|0|1|Masonry & Frame|Central Heat|1|Slate|Central Air|
0193-G-00188-0000-00|926 MT. LEBANON|164 VERNON DR|SINGLE FAMILY|9|Full Basement|COLONIAL|4|B|2|2|Good|1941|2|1|Brick|Central Heat|2|Slate|Central Air|
0193-G-00192-0000-00|926 MT. LEBANON|158 VERNON DR|SINGLE FAMILY|7|Full Basement|COLONIAL|4|B|2|2|Good|1947|1|0|Masonry & Frame|Central Heat|2|Shingle|Central Air|
0193-G-00194-0000-00|926 MT. LEBANON|154 VERNON DR|SINGLE FAMILY|8|Full Basement|OLD STYLE|4|B+|2|2|Good|1941|0|0|Masonry & Frame|Central Heat|1|Slate|Central Air|
0193-G-00196-0000-00|926 MT. LEBANON|150 VERNON DR|SINGLE FAMILY|10|Full Basement|COLONIAL|4|B|2|3|Very Good|1949|1|1|Brick|Central Heat|0|Shingle|Central Air|
0193-G-00200-0000-00|926 MT. LEBANON|140 VERNON DR|SINGLE FAMILY|8|Full Basement|TUDOR|4|B+|2|3|Good|1936|1|1|Brick|Central Heat|0|Slate|Central Air|
0193-G-00204-0000-00|926 MT. LEBANON|138 VERNON DR|SINGLE FAMILY|8|Full Basement|OLD STYLE|4|B+|2|5|Good|1936|0|2|Masonry & Frame|Central Heat|0|Shingle|Central Air|
0193-G-00206-0000-00|926 MT. LEBANON|PARKRIDGE LN||||||||||||||||||
0193-G-00208-0000-00|926 MT. LEBANON|VERNON DR||||||||||||||||||
0193-G-00210-0000-00|926 MT. LEBANON|128 VERNON DR|SINGLE FAMILY|8|Full Basement|OLD STYLE|4|B|2|3|Very Good|1930|0|1|Masonry & Frame|Central Heat|2|Slate|Central Air|
0193-G-00212-0000-00|926 MT. LEBANON|124 VERNON DR|SINGLE FAMILY|7|Full Basement|OLD STYLE|4|B|2|2|Good|1910|1|1|Brick|Central Heat|1|Slate|Central Air|
0193-G-00214-0000-00|926 MT. LEBANON|120 VERNON DR|SINGLE FAMILY|8|Full Basement|OLD STYLE|4|B|2|3|Good|1930|1|1|Brick|Central Heat|1|Slate|Central Air|
0193-G-00216-0000-00|926 MT. LEBANON|116 VERNON DR|SINGLE FAMILY|7|Full Basement|OLD STYLE|4|B|2|2|Good|1930|1|1|Brick|Central Heat|2|Shingle|Central Air|
0193-G-00218-0000-00|926 MT. LEBANON|112 VERNON DR|SINGLE FAMILY|8|Full Basement|OLD STYLE|4|B+|2|2|Good|1935|0|1|Brick|Central Heat|2|Slate|Central Air|
0193-G-00220-0000-00|926 MT. LEBANON|110 VERNON DR|SINGLE FAMILY|7|Part|COLONIAL|4|C+|2|1|Good|1930|1|1|Brick|Central Heat|0|||
